26,1,5,48,
27,2,6,0,
28,3,7,1,
29,4,8,2,
30,32,9,3,
0,6,10,47,
1,7,11,5,
2,8,12,6,
3,9,13,7,
4,33,14,8,
5,11,15,46,
6,12,16,10,
7,13,17,11,
8,14,18,12,
9,34,19,13,
10,16,20,45,
11,17,21,15,
12,18,22,16,
13,19,23,17,
14,35,24,18,
15,21,42,44,
16,22,41,20,
17,23,40,21,
18,24,39,22,
19,36,38,23,
49,26,48,76,
50,27,0,25,
51,28,1,26,
52,29,2,27,
53,30,3,28,
54,31,4,29,
55,56,32,30,
31,57,33,4,
32,58,34,9,
33,59,35,14,
34,60,36,19,
35,61,37,24,
36,62,63,38,
24,37,64,39,
23,38,65,40,
22,39,66,41,
21,40,67,42,
20,41,68,43,
44,42,69,70,
45,20,43,71,
46,15,44,72,
47,10,45,73,
48,5,46,74,
25,0,47,75,
25,-1,-1,-1,
26,-1,-1,-1,
27,-1,-1,-1,
28,-1,-1,-1,
29,-1,-1,-1,
30,-1,-1,-1,
31,-1,-1,-1,
31,-1,-1,-1,
32,-1,-1,-1,
33,-1,-1,-1,
34,-1,-1,-1,
35,-1,-1,-1,
36,-1,-1,-1,
37,-1,-1,-1,
37,-1,-1,-1,
38,-1,-1,-1,
39,-1,-1,-1,
40,-1,-1,-1,
41,-1,-1,-1,
42,-1,-1,-1,
43,-1,-1,-1,
43,-1,-1,-1,
44,-1,-1,-1,
45,-1,-1,-1,
46,-1,-1,-1,
47,-1,-1,-1,
48,-1,-1,-1,
25,-1,-1,-1,
